date,lo,hi,ret,park,park_next
2025-01-31,-4015196290.902423,3947198461.0335593,0.011135723348889348,0.10970326599442275,0.06529841785191216
2025-02-03,-10078589945.224308,10142742573.476236,-0.006267972299263347,0.06529841785191216,0.13723044673324247
2025-02-04,-11054057206.284088,10847954717.963371,0.016189340804458663,0.13723044673324247,0.05093278821996977
2025-02-05,-16310141051.218369,15707436739.340843,-0.0018092399717767327,0.05093278821996977,0.10165195952758296
2025-02-07,-7143977078.244663,7637010108.693172,-0.0018387220458111475,0.10165195952758296,0.10260676338432381
2025-02-10,-8342620707.255678,8917253393.845491,-0.007570050021328711,0.10260676338432381,0.16585728220177443
2025-02-11,-9485467764.54023,9815374457.611683,-0.013249734834228644,0.16585728220177443,0.14374446676740288
2025-02-12,-11944639215.257608,11787840142.298553,-0.0011507554677138154,0.14374446676740288,0.14904443318478783
2025-02-14,-7571928768.651005,8057067990.057573,-0.004435249268390229,0.14904443318478783,0.10378678151826781
2025-02-17,-8454698015.161838,8970506589.25163,0.0013192755977626813,0.10378678151826781,0.07952704501160313
2025-02-18,-10217196410.667654,10692098102.114338,-0.0006184803676038131,0.07952704501160313,0.09773822974193556
2025-02-19,-13612604835.705797,13579793688.980484,-0.0005404156842576668,0.09773822974193556,0.08384548972684913
2025-02-21,-10695108208.60296,11183884705.4036,-0.0051171488861200265,0.08384548972684913,0.06297836643678227
2025-02-24,-15157594964.860374,15036716566.393621,-0.010640071240881177,0.06297836643678227,0.04705651438859792
2025-02-25,-24375903447.224014,23789945652.99868,-0.000257168003866326,0.04705651438859792,0.14785836489425663
2025-02-28,-5798534368.419374,6415238371.743725,-0.01864489100711675,0.14785836489425663,0.11063670968837601
2025-03-03,-7908848473.749797,8363310040.796165,-0.00024407110604895976,0.11063670968837601,0.06076746960266013
2025-03-04,-9991258880.881914,10302032824.7925,-0.0016569240437083188,0.06076746960266013,0.14027493861893786
2025-03-05,-13264480516.205881,13659158345.510021,0.011531677583985545,0.14027493861893786,0.07147302613430827
2025-03-07,-8709445769.323479,9067455857.35773,0.0003459793210820461,0.07147302613430827,0.10470936413392525
2025-03-10,-10650732852.456245,10773191584.432812,-0.004088238554484036,0.10470936413392525,0.08819922722572737
2025-03-11,-12919675723.138035,12806404981.426434,0.0016740649056334878,0.08819922722572737,0.10523672236249539
2025-03-12,-16947237777.718468,16324581537.70846,-0.0012178914476462799,0.10523672236249539,0.0949971034610091
2025-03-17,-12324341621.283775,12837342008.525455,0.004980533280945831,0.0949971034610091,0.10847258130772038
2025-03-18,-15498616802.857769,15688670279.1429,0.014463264286110888,0.10847258130772038,0.05532800432984754
2025-03-19,-17833363725.28755,17256944300.112865,0.003210083076774728,0.05532800432984754,0.11058873992359587
2025-03-21,-13492205069.662464,13705618250.68036,0.006888552067320308,0.11058873992359587,0.1113293045303143
2025-03-24,-14100584860.91576,14087057058.580822,0.013188210908592346,0.1113293045303143,0.10772650096553488
2025-03-25,-18591352450.142544,17531571597.54499,0.0004353642582852757,0.10772650096553488,0.11507987638146253
2025-03-26,-22773187628.648174,21436602163.099106,-0.0076810464475161044,0.11507987638146253,0.0805615523117778
2025-03-28,-8894420365.186934,8671548391.60253,-0.003077320865803923,0.0805615523117778,0.17505421808212784
2025-04-01,-10791767023.168545,9969490789.095554,-0.015036555006834651,0.17505421808212784,0.0785308477861823
2025-04-02,-17664178699.64347,16464374996.442217,0.007193825353863481,0.0785308477861823,0.14785295279324853
2025-04-04,-9751429912.53665,9356523168.667511,-0.014866602724289302,0.14785295279324853,0.22117989998229437
2025-04-07,-4588857166.530167,4400381428.690817,-0.03243256223135693,0.22117989998229437,0.18078515495444517
2025-04-08,-7355430420.145063,6836504147.124773,0.0168873186051548,0.18078515495444517,0.09550558282925055
2025-04-11,-5618456179.132448,5267365400.891681,0.0191703703042303,0.09550558282925055,0.06605445593519652
2025-04-15,-12727272903.531847,12377941453.25237,0.021902398531663314,0.06605445593519652,0.07310630715278299
2025-04-16,-14242787592.782906,14028445083.296314,0.004657383335012311,0.07310630715278299,0.113350420696339
2025-04-21,-16602456913.144197,15873529188.542183,0.011483482274811108,0.113350420696339,0.06732711161826367
2025-04-22,-20991681039.453213,20203390724.52823,0.0017284580040661801,0.06732711161826367,0.0941387891649014
2025-04-23,-33337011885.99334,32232528313.17822,0.00669087297892812,0.0941387891649014,0.2047065009199591
2025-04-25,-6172973232.536505,6475321041.713301,-0.008551679197581596,0.2047065009199591,0.11857805244408949
2025-04-28,-10594040317.288492,10888802102.393211,0.012028195437896683,0.11857805244408949,0.06528076083834929
2025-04-29,-19899965564.33585,20314438311.265083,0.00030622520911682827,0.06528076083834929,0.13693139300343532
2025-05-02,-6631444721.661617,7191483205.679497,0.0005136803346730279,0.13693139300343532,0.04900579721658465
2025-05-05,-12342877955.470509,12777628492.645313,0.004700842413961626,0.04900579721658465,0.06943121739550451
2025-05-06,-16805922427.11979,17612810299.273106,-0.00333385797478869,0.06943121739550451,0.08995076649549355
2025-05-07,-23216427634.062153,24118735357.301617,0.0014274229273656402,0.08995076649549355,0.09057992044306773
2025-05-09,-5550115539.538027,5764841165.256777,-0.010950077861727414,0.09057992044306773,0.21879100200865362
2025-05-12,-7697714515.061857,8145963147.404637,0.038183105631456105,0.21879100200865362,0.16414269650956795
2025-05-13,-10836008782.028122,11052970323.27787,-0.013895854313191403,0.16414269650956795,0.08972314811320896
2025-05-14,-14992403050.86559,15476209739.870937,0.003602764221357635,0.08972314811320896,0.04457777515167041
2025-05-16,-8590787916.465656,8718116123.185904,-0.0016878074862042292,0.04457777515167041,0.05581363788495112
2025-05-19,-10722937043.075256,10588444999.890741,-0.0029716464560067823,0.05581363788495112,0.13074368320553006
2025-05-20,-12921476241.07041,13117648809.882843,-0.010484878003804265,0.13074368320553006,0.10021311025572838
2025-05-21,-14367837893.552834,14987668632.376797,0.005248360267218644,0.10021311025572838,0.11358130920090127
2025-05-23,-9700517433.576035,10742472957.74509,0.009892440785543855,0.11358130920090127,0.06817423888497089
2025-05-26,-10501061903.073225,11530333265.63446,0.005954979549875894,0.06817423888497089,0.1374694000072855
2025-05-27,-12579047544.467247,14030077746.382553,-0.00699767810680707,0.1374694000072855,0.04889703711875878
2025-05-28,-18617429521.54637,18838064406.086884,-0.0029706519725128944,0.04889703711875878,0.05635809176026115
2025-05-30,-5419380178.763454,6124452014.447718,-0.0033382191869080202,0.05635809176026115,0.08831325366006579
2025-06-02,-6121770559.654284,7287960485.807714,-0.0013777388114276645,0.08831325366006579,0.13251418920015723
2025-06-03,-9802379235.557594,10604448244.458378,-0.007043849073092523,0.13251418920015723,0.04412542060436705
2025-06-04,-15542514449.743103,16576819809.004261,0.0031659366405216716,0.04412542060436705,0.1373643518147192
2025-06-06,-7756170623.220001,8450254158.17362,0.010187508333030282,0.1373643518147192,0.03148317090450267
2025-06-09,-10222325833.555656,10546000794.212097,0.004005511327618061,0.03148317090450267,0.054578484884620256
2025-06-10,-14810869306.877407,15134758798.823174,4.182733675395234e-05,0.054578484884620256,0.0534830003248433
2025-06-11,-17590225265.30962,18586677098.581512,0.0014798291126005836,0.0534830003248433,0.10897646865398795
2025-06-13,-8119571746.241978,8793920067.593494,-0.0068144743292002374,0.10897646865398795,0.10115141280074182
2025-06-16,-11046440661.077934,12616785869.69599,0.009219777819132302,0.10115141280074182,0.06446292940110888
2025-06-17,-13830516657.619331,14778293708.061483,-0.0037319864510051426,0.06446292940110888,0.07562014911260145
2025-06-18,-17550438256.093952,18755508383.570732,-0.0016637562667483063,0.07562014911260145,0.13466111548276943
2025-06-20,-12494683131.241446,14628586589.126875,0.01287245520454161,0.13466111548276943,0.08873946608755062
2025-06-23,-14911348665.183056,17041869890.126154,-0.005594845574297902,0.08873946608755062,0.12050421829913958
2025-06-24,-18654511044.862877,21284702695.10466,0.0029012610173835274,0.12050421829913958,0.053635390921920226
2025-06-25,-28073494682.998676,31975273888.94737,0.008001804798287937,0.053635390921920226,0.04867620471425202
2025-06-27,-7014252836.750802,9048085131.419977,0.0034756741946846414,0.04867620471425202,0.07309257906801182
2025-06-30,-9651305543.176636,11769606286.518616,-0.00470984249818629,0.07309257906801182,0.03418246480876576
2025-07-01,-13809449490.15786,15798844837.834286,0.0009699397069802274,0.03418246480876576,0.08576913531099357
2025-07-02,-18427616734.73369,19710853272.33529,-0.003460993352073727,0.08576913531099357,0.05202018500612369
2025-07-04,-7749806203.021425,9618014076.207495,0.002192455904870272,0.05202018500612369,0.0309251907426176
2025-07-07,-9981794483.017939,11575581270.919518,1.1782726522913123e-05,0.0309251907426176,0.04634750106555739
2025-07-08,-13420353524.410543,15007185404.753242,0.002403647889149374,0.04634750106555739,0.04651505838369363
2025-07-09,-19779578541.151825,21204209706.061447,-0.0018180037222059742,0.04651505838369363,0.07311134099783345
2025-07-11,-10219037754.309559,11248961953.473072,-0.008100886404196372,0.07311134099783345,0.05670413483948923
2025-07-14,-12431161987.988743,14067499685.518307,-0.00268590071113739,0.05670413483948923,0.05937970948442209
2025-07-15,-16258055282.067131,18088741367.561703,0.004525103359739768,0.05937970948442209,0.050813155410429266
2025-07-16,-22052858373.445175,23774778589.46299,0.0006449487613013893,0.050813155410429266,0.0860565229445571
2025-07-18,-10536713247.55099,11961290755.367718,-0.005696604536974181,0.0860565229445571,0.08737765584992617
2025-07-21,-14026222392.895565,16664061456.909534,0.004898191313820632,0.08737765584992617,0.05560612433456377
2025-07-22,-19062443580.76314,20911036549.429283,-0.0011876910568456855,0.05560612433456377,0.05608135599352001
2025-07-23,-23014857304.038967,25829434546.36983,0.006344544689137255,0.05608135599352001,0.07808096635165705
2025-07-25,-13669086883.419949,14893007989.952524,-0.00898168948332334,0.07808096635165705,0.0933818830892483
2025-07-28,-15286055060.717457,16953292916.55933,-0.006284978056931179,0.0933818830892483,0.09584644219588878
2025-07-29,-19574009384.267548,22298457082.917267,0.005680505978306938,0.09584644219588878,0.050034348998735406
2025-07-30,-26058153486.169632,28374973764.315964,0.0013677878901419138,0.050034348998735406,0.09630502251017271
2025-08-01,-6956482510.766504,8028438193.585116,-0.008195943613522938,0.09630502251017271,0.07050112304226915
2025-08-04,-9435370036.40061,11494604649.181763,0.006407399039704442,0.07050112304226915,0.05520316201423834
2025-08-05,-12416156602.775671,13771000810.709625,-0.00296083566755323,0.05520316201423834,0.051222571762271414
2025-08-06,-17581173983.527946,18008102631.873,-0.003056850936426825,0.051222571762271414,0.096656231870662
2025-08-08,-9537197890.558283,10026488468.34672,-0.009466928767307148,0.096656231870662,0.09870983297777608
2025-08-11,-12021276106.183548,13707522763.185383,0.009101804763722576,0.09870983297777608,0.09188886006553866
2025-08-12,-15718780447.501844,16936154545.125795,-0.003971926028216277,0.09188886006553866,0.05010992206109385
2025-08-13,-22430171582.35829,23926931503.105648,0.005388485506832019,0.05010992206109385,0.06466653702798539
2025-08-18,-11827737323.410978,12435336018.06804,0.009973083028504526,0.06466653702798539,0.053012857499186404
2025-08-19,-17245367504.1257,17703485761.627075,0.004168517442853847,0.053012857499186404,0.06061168139963689
2025-08-20,-23963314064.48064,24642014609.469284,0.002798165780313777,0.06061168139963689,0.08616655570092699
2025-08-22,-14536292501.202322,16408601842.03392,-0.0085174664872677,0.08616655570092699,0.04858885726655061
2025-08-25,-20326990035.763157,22760258049.375553,0.003926401582623473,0.04858885726655061,0.08841994270705798
2025-08-26,-19962675468.82532,20959554513.056053,-0.01024121116239951,0.08841994270705798,0.0653067779158057
2025-08-29,-12810324622.167606,13543191551.53801,-0.0030223379549323415,0.0653067779158057,0.07884443590547503
2025-09-01,-22752937725.611515,24461461955.787163,0.008114022069976246,0.07884443590547503,0.07888891224123733
2025-09-03,-9550336506.833023,11065573775.825666,0.005510667382707668,0.07888891224123733,0.10458713400140181
2025-09-04,-12514728928.167145,13523383931.396513,0.0007788776474253467,0.10458713400140181,0.08125624834879953
2025-09-05,-15282502793.817795,16240701316.701729,0.0002708789009593371,0.08125624834879953,0.0514547353947837
2025-09-08,-23262711603.064762,24246716932.971916,0.0012994624307829383,0.0514547353947837,0.046054672382979736
2025-09-10,-11215160684.510103,12148065148.09985,0.004202086164882601,0.046054672382979736,0.0370643850084804
2025-09-11,-15470217094.53341,16609412718.199554,0.0012973959980939753,0.0370643850084804,0.03853160206302264
2025-09-12,-19132733337.993507,20391007131.81826,0.004339045410009845,0.03853160206302264,0.0340790499265834
2025-09-15,-28222401029.210358,29572771900.291527,-0.0017838655729871533,0.0340790499265834,0.026799378201455476
2025-09-17,-11933973334.077263,13061600523.209965,0.0036114599965926253,0.026799378201455476,0.04475927206267634
2025-09-18,-16057191384.04248,17930089534.982975,0.003685316962919849,0.04475927206267634,0.05455023008608099
2025-09-19,-20355398511.338196,21157429266.94622,-0.003797652574773047,0.05455023008608099,0.06823141138638407
2025-09-22,-26507925321.501373,27838777139.97738,-0.004923589600841827,0.06823141138638407,0.04651173397985314
2025-09-24,-14272525219.07913,16210162485.382381,-0.004473668527384289,0.04651173397985314,0.08180822038193145
2025-09-25,-18051189432.407646,19651382340.600643,-0.0066269171365972435,0.08180822038193145,0.09212409073301038
2025-09-26,-19766101319.881195,20739140472.584904,-0.009487422084822228,0.09212409073301038,0.07144815547335603
2025-09-29,-27734630264.575104,29737338676.393394,-0.0008030923109995092,0.07144815547335603,0.10097567016359657
2025-10-01,-9982141475.694666,10997928827.830502,0.009150342731531813,0.10097567016359657,0.06038649711748413
2025-10-03,-16772070036.893055,19435916440.32825,0.002333278306350106,0.06038649711748413,0.08175926447635153
2025-10-06,-24455316022.25557,25031338395.4853,0.007367163099912588,0.08175926447635153,0.06988676524639958
2025-10-08,-12666856700.376474,13870448174.302876,-0.0024752770996043783,0.06988676524639958,0.06641953582442885
2025-10-09,-15031005365.941406,16658715425.362486,0.005416002060196767,0.06641953582442885,0.0656756096594768
2025-10-10,-19672266979.295372,20936748181.833622,0.004112096831838885,0.0656756096594768,0.04348973260436558
2025-10-13,-24747095446.997192,26215362704.17041,-0.002293818357270161,0.04348973260436558,0.0776664201493499
2025-10-15,-14096656247.536572,15774107445.942532,0.007080789803344478,0.0776664201493499,0.09292132837207638
2025-10-16,-15957495184.202957,15813252777.19943,0.010336228530360092,0.09292132837207638,0.10145223711655034
2025-10-17,-18342688717.06814,18570978786.38833,0.00486802968892297,0.10145223711655034,0.03998733656998163
2025-10-21,-12073900621.859875,11986309661.09998,0.0009847870712353934,0.03998733656998163,0.08870180029338502
2025-10-23,-17257323086.553947,17161760965.918045,0.000881377422821572,0.08870180029338502,0.08339278874033092
2025-10-24,-22507677721.959618,23660349165.760788,-0.003717450582046533,0.08339278874033092,0.06582866402538508
2025-10-27,-31288497994.227562,33273905747.912033,0.006625276457008278,0.06582866402538508,0.05038026120206441
2025-10-29,-8536805413.752997,9257824434.688953,0.004538058774994136,0.05038026120206441,0.06865764835624075
2025-10-30,-11957293382.929928,12661149128.168089,-0.006757145763206407,0.06865764835624075,0.08951503710941405
2025-10-31,-15858171212.497335,16854536696.191843,-0.006018660746545779,0.08951503710941405,0.16418422886043102
2026-02-02,-17208297740.8853,16609474984.322746,-0.009172355370024032,0.16418422886043102,0.0944787769449134
2026-02-04,-9579162399.757227,10201776882.16218,0.001883195251782599,0.0944787769449134,0.06616729109220094
2026-02-05,-13238252873.618359,12864935781.984463,-0.00516759776536313,0.06616729109220094,0.07897571060419908
2026-02-06,-17500381698.841602,17347504135.12195,0.0019849626405852305,0.07897571060419908,0.05212756416181715
2026-02-09,-25378073686.63628,24429930342.862083,0.0067565200807979675,0.05212756416181715,0.0402582046813238
2026-02-11,-13807774975.565462,13665761700.376518,0.0007210291824029103,0.0402582046813238,0.05695186123934542
2026-02-12,-16862527529.069263,16667796305.075415,-0.005650414100412782,0.05695186123934542,0.06945663451125952
2026-02-13,-17341005392.44404,17993808076.215504,-0.013023497318577881,0.06945663451125952,0.12108128448838024
2026-02-16,-22628052499.636078,23633105357.11752,0.008309417339651626,0.12108128448838024,0.06775196643808548
2026-02-18,-13973082084.882706,13873776067.740086,0.0036520326214557475,0.06775196643808548,0.1846572998396421
2026-02-19,-16272384432.414833,16794796090.11285,-0.014136684308474035,0.1846572998396421,0.1060145958436158
2026-02-20,-18219990111.624664,19941979931.533066,0.004592535264110076,0.1060145958436158,0.060154917241277944
2026-02-23,-26488863509.625687,26749810591.493668,0.00554333479982394,0.060154917241277944,0.08376363118957486
2026-02-25,-8970743526.56632,8994928852.166859,0.002275350889786143,0.08376363118957486,0.06433832829425339
2026-02-26,-11852027920.640287,12220318761.470749,0.000551358775630284,0.06433832829425339,0.126230965774453
2026-02-27,-14235986903.54723,14721851860.841915,-0.012468353561560175,0.126230965774453,0.11580941435397446
2026-03-04,-4465491235.335479,4185917210.8560643,-0.015491218827541564,0.11580941435397446,0.12540852980662995
2026-03-05,-6593107467.856716,6506763301.477224,0.01165825861399905,0.12540852980662995,0.1106587110440878
2026-03-06,-6246470812.193138,6507267528.233131,-0.012737271813259343,0.1106587110440878,0.15179966190720276
2026-03-09,-6969526697.1724205,6912164994.879114,-0.017275755660938863,0.15179966190720276,0.18408909742011278
2026-03-11,-4826977967.216546,4674262399.581122,-0.016270567481122433,0.18408909742011278,0.1113923433280962
2026-03-12,-5107215872.242521,4952292625.371463,-0.009540429507873815,0.1113923433280962,0.15563625500222814
2026-03-13,-5397596024.4491825,5436594150.097609,-0.020645835404403456,0.15563625500222814,0.22441035107393328
2026-03-16,-8961400931.094463,8915545238.460777,0.011131220546755971,0.22441035107393328,0.09790569279771039
2026-03-18,-7133739982.865662,6820865995.876465,0.008339287948212704,0.09790569279771039,0.18460880550996872
2026-03-19,-5408876289.23748,5402642486.836198,-0.03262076390582802,0.18460880550996872,0.11402409841759659
2026-03-20,-6321018423.337826,6288655543.525731,0.004884326030392794,0.11402409841759659,0.16005791655646026
2026-03-23,-6300391550.165322,6254228511.855545,-0.026037768500291936,0.16005791655646026,0.16480368150725716
2026-03-25,-5820457012.205447,5695195920.617409,0.017198111066496713,0.16480368150725716,0.158190141405027
2026-03-27,-7425312276.4697075,7415735160.752256,-0.020889067189554966,0.158190141405027,0.13505510531651177
2026-04-01,-2633710863.2942104,2688926833.3058853,0.015583438566323604,0.13505510531651177,0.25433750361617075
2026-04-02,-3564432865.840851,3736532822.573455,0.0014859299628737777,0.25433750361617075,0.19067318400841668
2026-04-06,-5913852710.567592,6119191493.8669615,0.01123360527625028,0.19067318400841668,0.07835538817374506
2026-04-08,-4999822292.54704,5049776018.382532,0.037783827380192925,0.07835538817374506,0.1231675481212508
2026-04-09,-5704360116.153303,6036902321.939036,-0.00926143928392098,0.1231675481212508,0.08660399016400258
2026-04-10,-8697249872.044792,9049504810.762203,0.011587753574117565,0.08660399016400258,0.0531935702354662
2026-04-15,-5353203621.699119,5874902335.230764,0.01630062094607765,0.0531935702354662,0.11720671846273621
2026-04-16,-7318724734.90357,7712599488.881649,-0.0014258417831481962,0.11720671846273621,0.10852019519203905
2026-04-17,-8921347918.143585,9572519665.157679,0.006480209118993274,0.10852019519203905,0.09368950945157911
2026-04-20,-10114072712.491646,11030884116.337406,0.00046399806188412995,0.09368950945157911,0.06361768118836952
2026-04-22,-7002869401.11499,7655115556.609981,-0.008076788489864373,0.06361768118836952,0.06903511717924446
2026-04-23,-8788573017.35484,9636755044.668211,-0.008411237955377904,0.06903511717924446,0.1557944100999302
2026-04-24,-10233213575.522814,11273754685.70206,-0.011380442269386726,0.1557944100999302,0.07715488033134997
2026-04-27,-17754290182.98301,18753213827.05133,0.00814923455777583,0.07715488033134997,0.10825115871557134
2026-04-29,-5016111647.88237,5698259439.967045,0.0075826085506986995,0.10825115871557134,0.11571651312172193
2026-04-30,-5496782911.918279,6610321267.383054,-0.007449028338155417,0.11571651312172193,0.11269922351666133
2026-05-04,-12329910460.314552,12983655287.984108,0.005073434579780045,0.11269922351666133,0.1414066352189335
2026-05-06,-5932389807.99686,6934459614.9860325,0.012405961852135494,0.1414066352189335,0.07745623437304042
2026-05-07,-7400991697.805128,8672873739.947378,-0.00017672963858783586,0.07745623437304042,0.0501112228391673
2026-05-08,-9206404206.519737,10395124896.458534,-0.006186630711585872,0.0501112228391673,0.07912717991819254
2026-05-11,-12807007395.248386,13621586168.11306,-0.014903117328441629,0.07912717991819254,0.13041241599594616
2026-05-13,-5345945331.372362,5551304484.44396,0.0014136285771111368,0.13041241599594616,0.1416422673234014
2026-05-14,-7365617357.190771,7989922518.972715,0.011831236171975679,0.1416422673234014,0.09202245989689342
2026-05-15,-8573366293.169979,9872068279.735744,-0.001946001620964366,0.09202245989689342,0.1535339844567881
2026-05-18,-12838807864.2827,14171637509.996336,0.00027280225008996517,0.1535339844567881,0.118887755989334
2026-05-20,-7028046763.2642,7743230548.806945,0.0017359640951817301,0.118887755989334,0.10579061704276024
2026-05-21,-9671603028.280659,10483617254.15067,-0.00018174901728729154,0.10579061704276024,0.06608404332295115
2026-05-22,-11829590360.085163,13190939498.994328,0.0027309583296342144,0.06608404332295115,0.0523008460871895
2026-05-25,-20255817803.78077,21479175320.27793,0.013170709085006838,0.0523008460871895,0.04979898072920132
2026-05-27,-6230612693.767561,7292742112.471428,-0.0002739015710658821,0.04979898072920132,0.20801597245508655
